package_name,review,date,star,Clusters
com.google.android.apps.authenticator2,Almost there! I like this app  but there's one key feature that the competition beats then out on. Ability to have more than one device with the same setup. With Authy I can use the same 2 factor setup on all the same accounts  but I can also use it on my tablet and desktop. No fumbling for my phone while I'm logging in from my other devices.,January 18 2016,4,0
com.google.android.apps.authenticator2,Please add profile picture for each account so we won't get confused with multiple social media and other enterprise accounts. Also make password-free login similar to Microsoft Authenticator and YAHOO Mail.,March 02 2017,4,0
com.google.android.apps.authenticator2,For Faster Access!,September 26 2016,5,0
com.google.android.apps.authenticator2,Can't move it to my SD card Too many apps can't be moved to the SD card  most of which are built by Google  so... just like so many other people  means I have to clear the cache and disable the app... or In some rare cases like this Google app  just uninstall it all together. You'd think THE IT giant  top dog and all that  would be able to hire someone who could figure out how to allow their apps and storage to be migrated to the SD card. Maybe you should fire them all and hire the people who made Gas buddy and Math Zombies...,January 15 2017,1,0
com.google.android.apps.authenticator2,security's features to app at startup where we put pattern or code password for app and all info is secured,April 28 2017,5,0
com.google.android.apps.authenticator2,Perfect 2FA By all means the best kind of 2FA available. Google Authenticator is a great implementation of it. However  the app was made closed source for seemingly no good reason  which is something I find rather problematic with a security tool like this.,September 22 2016,5,0
com.google.android.apps.authenticator2,Useless Without push notifications  this is rather useless.,October 23 2016,1,0
com.google.android.apps.authenticator2,Love it so much,October 27 2016,5,0
com.google.android.apps.authenticator2,It's OK Good  but no support and  according to Clean Master  autostarts secretly after startup  consuming traffic and system resources.,September 10 2016,3,0
com.google.android.apps.authenticator2,Good,February 18 2017,4,0
com.google.android.apps.authenticator2,Good one Really great love it . ..,July 24 2016,5,0
com.google.android.apps.authenticator2,Amazing App Thank You Google !!,December 25 2016,5,0
com.google.android.apps.authenticator2,Can't get authenticator account,March 15 2017,1,0
com.google.android.apps.authenticator2,1 eg.Use.Usegoody 5★,July 08 2016,1,0
com.google.android.apps.authenticator2,Sajid palekar Loved it gud one it is amazing app ....,July 26 2016,5,0
com.google.android.apps.authenticator2,This is that great security for account,February 23 2017,5,0
com.google.android.apps.authenticator2,Very great app,November 15 2016,5,0
com.google.android.apps.authenticator2,It locked my uplay account coz I had replaced my phone .Now there is no way to get back my old 2 steps code.,January 20 2017,1,0
com.google.android.apps.authenticator2,The best,March 26 2016,5,0
com.google.android.apps.authenticator2,Verification code not working 2 step verification isn't working. I keep getting the message that says incorrect code entered. This has been a recurring issue after Uninstalling and reinstalling the app. Needs improvement!!!!!!!!!!!!!!!,December 21 2016,2,0
com.google.android.apps.authenticator2,Pastor Easier to work on,April 20 2016,5,0
com.google.android.apps.authenticator2,G3 Excellent.,December 30 2016,5,0
com.google.android.apps.authenticator2,codes don't work and time is synced,June 21 2016,1,0
com.google.android.apps.authenticator2,how can I take it off?,January 31 2016,3,0
com.google.android.apps.authenticator2,messenger facebook,March 20 2017,1,0
com.google.android.apps.authenticator2,Love it,January 29 2016,5,0
com.google.android.apps.authenticator2,HTC A9 icon does not come up Installed for work purposes and icon does not appear. I have to go into play store each time.,December 29 2016,1,0
com.google.android.apps.authenticator2,Great Good just keeps getting better,April 29 2016,5,0
com.google.android.apps.authenticator2,Works perfectly! Very handy app to add an extra security layer.,May 09 2016,5,0
com.google.android.apps.authenticator2,It's a good app for protecting accounts .,April 27 2017,5,0
com.google.android.apps.authenticator2,Can it be used as Facebook authenticator,December 06 2016,3,0
com.google.android.apps.authenticator2,F.M. ALI,March 16 2017,5,0
com.google.android.apps.authenticator2,limited options I need to transfer my old account to my new phone but can't do it there should be a code that will generate from your old device that you enter on new phone or take a picture of code with your new phone from you old phone,October 09 2016,1,0
com.google.android.apps.authenticator2,Google Authenticator Love it!,December 11 2016,5,0
com.google.android.apps.authenticator2,ui has a lot of wasted space the vertical list of accounts doesn't work to well once you have 5+ added. I have 8 which means a lot of scrolling up and down. maybe if they were side by side you could fit more accounts on the screen. and since its all text is hard to see what's what at a glance. some app icons beside each one would help find then quicker. there's still no easy way to transfer accounts to a new phone as well. it takes quite a while to re-add 8 accounts every time I reset or get a new phone,February 07 2016,3,0
com.google.android.apps.authenticator2,Has potential Got new phone cause old was faulty. Doesnt sync config to google drive so you have to manually recreate a new token to add. Pain in the ass when every system that uses it remembers it. Would have been a locked out disaster if I hadnt already added trusted devices other than my phone to the account. You cant enter a code if you dont have a token to generate one.,December 01 2016,1,0
com.google.android.apps.authenticator2,Bad Worst,October 20 2016,1,0
com.google.android.apps.authenticator2,Nice Works perfectly but would be better if the clock synced automatically when the app is started.,September 10 2016,5,0
com.google.android.apps.authenticator2,WORST,February 02 2017,1,0
com.google.android.apps.authenticator2,Feeling comforts when I used it,February 19 2017,4,0
com.google.android.apps.authenticator2,"Was a great app... 5 years ago. Two factor authentication has evolved but Google hasn't. Lasspass and Microsoft send a convenient push notification that I just have to click """"""""""""""""""""""""""""""""accept"""""""""""""""""""""""""""""""" on. Meanwhile Google still makes me go to the app  read the number  type the number into the device I need it on. Google needs to catch up.""""",September 04 2016,3,0
com.google.android.apps.authenticator2,Google sucks You instructed my to go incognito and I would be OK well they hacked my again. Your security system is not secure. I'll see you in court. Enough is enough.,August 18 2016,1,0
com.google.android.apps.authenticator2,Doesn't work  can't add any accounts.,May 01 2017,1,0
com.google.android.apps.authenticator2,Nice This is handy for when I don't have reception on my phone and I need to log in to my Google account  it's good for people with 2-step verification,June 05 2016,5,0
com.google.android.apps.authenticator2,Wax Security,May 26 2016,5,0
com.google.android.apps.authenticator2,Gr8 Tool,February 27 2017,5,0
com.google.android.apps.authenticator2,Not open source? How can i be confident there are no backdoors?,April 13 2017,2,0
com.google.android.apps.authenticator2,OK,March 19 2017,5,0
com.google.android.apps.authenticator2,Good and useful It's good for making your google account more secure but I knocked off a star for making it difficult to add more than one device for the same account.,January 28 2016,5,0
com.google.android.apps.authenticator2,Sucks! Does not work on my moto x though I have two step authentication enabled in my Google account.,January 28 2016,1,0
com.google.android.apps.authenticator2,I Need The Google Accout It Is Very Important.,October 01 2016,5,0
com.google.android.apps.authenticator2,Impossible to understand Could someone get the engineers out of copy writing. This crap is unreadable ununderstandable gibberish. Also ugly and inelegant. A real miss.,November 10 2016,1,0
com.google.android.apps.authenticator2,Hard,August 19 2016,2,0
com.google.android.apps.authenticator2,add.a buildin QR code scanner,June 27 2016,1,0
com.google.android.apps.authenticator2,Great 2FA app Just needs support at more sites,May 09 2016,5,0
com.google.android.apps.authenticator2,Finally!! They added re-ordering of tokens. Everything else is easy to use  a little annoying to have to install another app to scan barcodes... A nice feature would be a pin or Nexus imprint to be able to view the tokens  but being able to re-order is a must!,December 01 2016,5,0
com.google.android.apps.authenticator2,How to use plz inform me,December 22 2016,5,0
com.google.android.apps.authenticator2,Love it,February 28 2017,5,0
com.google.android.apps.authenticator2,Love it,April 13 2017,5,0
com.google.android.apps.authenticator2,nice,April 09 2017,5,0
com.google.android.apps.authenticator2,Won't work Will not let me select my camera  so I can't scan barcodes,April 25 2016,1,0
com.google.android.apps.authenticator2,Great!! As a security app  it works great. The app itself is fast and snappy. However why does it not recognise the pre-installed qr code reader apps? Instead I have to download another redundant app for no reason whatsoever.,July 27 2016,3,0
com.google.android.apps.authenticator2,Good,November 18 2016,5,0
com.google.android.apps.authenticator2,Drains my battery on Nexus 6P Installed  battery drains fast. Uninstalled  battery is normal. Repeated  same result. Anyone else have this issue?,June 23 2016,1,0
com.google.android.apps.authenticator2,Ok Xperia Z1 Android 4.3 setup account and sync clock cause apps crash very frequently and repeatable.,May 10 2016,3,0
com.google.android.apps.authenticator2,It works when you need it to work. However when you need to move every account you authenticated to a new phone you'll soon find out that the functionality to do so has been removed for whatever reason. Creating a massive hassle since you will have to authenticate your new device and disable each authenticator individually. Put non-essential accounts on this authenticator if you absolutely need it  and use another app for the important stuff.,December 23 2016,2,0
com.google.android.apps.authenticator2,Too small Seriously? How could you make a so simple app get worse? Now there is a lot of wasted space and the counter wheel is too small. Did you know that counter wheel is important? And now I can not add more then 4 sites before I need to scroll but with no reason!!,October 22 2016,2,0
com.google.android.apps.authenticator2,Locked out I cannot use my account because this app requires me to authenticate it  but cannot do that because it's not authenticated because I have to do it before I do it!,December 23 2016,1,0
com.google.android.apps.authenticator2,Annoying Keeps saying barcode scanner not available,November 01 2016,1,0
com.google.android.apps.authenticator2,I think it's time to update this app to material design  its been nearly two years and this app is still stuck in the holo/Jelly Bean - era,January 23 2017,4,0
com.google.android.apps.authenticator2,Works as advertised... ...A good thing...,August 01 2016,4,0
com.google.android.apps.authenticator2,Please add widget  so we can show our code anytime. Just like Blizzard or Steam authenticator. Sorry if I'm not polite comparing one product to another  but I and a lot of my friends need that. Also it's a very good to have feature.,September 08 2016,3,0
com.google.android.apps.authenticator2,uPlay Downloaded because of uPlay...,December 29 2016,4,0
com.google.android.apps.authenticator2,hated it kau ki aisob banai aktau kajj ar na so bad this app,July 26 2016,1,0
com.google.android.apps.authenticator2,Google Authentic This a safe feature to have. But  not having to use it on your own computers. Checkin the box to stop it doesn't work.,January 26 2016,4,0
com.google.android.apps.authenticator2,Great + useful  but wouldn't mind material design.,March 20 2016,5,0
com.google.android.apps.authenticator2,Miss the old version So finally a dark theme always nice. But! New look ugly as hell  not to mention the circle timer for codes is smaller now. Looking for new Auth program.,September 26 2016,2,0
com.google.android.apps.authenticator2,It works It does what it should. Scanning a QR code requires another application to be instead  which is weird since giving another application the QR code is the same as give out the 2 factor to a third party. The app doesn't allow copying codes as well.,October 09 2016,2,0
com.google.android.apps.authenticator2,Basic Lacking in features  but it gets the basic job done.,September 02 2016,5,0
com.google.android.apps.authenticator2,Nice,April 17 2017,3,0
com.google.android.apps.authenticator2,❤❤❤ Love the dark this mode 😍. It would be great if Hangouts could have this dark themes too.,September 26 2016,5,0
com.google.android.apps.authenticator2,Google's. Sign in Jaime Ramirez,October 18 2016,3,0
com.google.android.apps.authenticator2,Used to work great but got the new s8+ and had to reset everything and can no longer see it on my Android wear. Is basically useless now  might have to go to Microsoft authenticator if watch doesn't start working,April 26 2017,2,0
com.google.android.apps.authenticator2,Doesn't work I don't know what they have done to this app. Worked for me before. Now it doesn't. Not sure what they changed but straight doesn't work in current state,September 26 2016,1,0
com.google.android.apps.authenticator2,parah bro.... setelah ganti hp baru instal ulang app ternyata acount 2fa saya di hp sebelumnya hilang semua....,January 17 2017,1,0
com.google.android.apps.authenticator2,Fit hai boss,May 02 2016,5,0
com.google.android.apps.authenticator2,Camera doesnt work with galaxy note 3. Can still type codes but the benefit of the app is a lot less.,July 10 2016,3,0
com.google.android.apps.authenticator2,Need Privacy and security This app should be with a lock option. Now it has no privacy security and anybody can stole data from this app.,April 16 2016,3,0
com.google.android.apps.authenticator2,ttty ggghg,October 06 2016,5,0
com.google.android.apps.authenticator2,A great way to secure! This is a very easy way to add one more security layer to your account  SciRoom recommends it for sure.,May 11 2016,5,0
com.google.android.apps.authenticator2,Authentication Morris,November 20 2016,5,0
com.google.android.apps.authenticator2,Very good Good,August 01 2016,4,0
com.google.android.apps.authenticator2,Super app,November 24 2016,5,0
com.google.android.apps.authenticator2,I cannot use the app now after Google app update . I cannot log into the app asking for product key .,November 05 2016,1,0
com.google.android.apps.authenticator2,Barcode scanner not available right now when I updated I'm try a thousand time to reinstall but still can't use barcode scanner? Barcode scanner from zxing team already installed,November 16 2016,3,0
com.google.android.apps.authenticator2,Nice app for protecting Google account from hackers. It works when you want it to work.,February 10 2017,4,0
com.google.android.apps.authenticator2,My Trustful App..,September 27 2016,5,0
com.google.android.apps.authenticator2,hello friend,March 22 2017,5,0
com.google.android.apps.authenticator2,"Confusing to set up with new phone App asks for key or to scan a bar code. Can't find the where to get either. Yeah  thanks for the """"""""""""""""""""""""""""""""security"""""""""""""""""""""""""""""""" Google.""""",October 06 2016,1,0
com.google.android.apps.authenticator2,Google macht es mal wieder richtig und vereint in der Authenticator App mehrere Anwendungen,February 05 2017,5,0
com.google.android.apps.authenticator2,Authentication Semple and easy,September 18 2016,4,0
com.google.android.apps.authenticator2,QR Scaner not there Why it contact another application,March 20 2016,4,0
com.google.android.apps.authenticator2,How to restore my previous apps codes after doing factory reset of my phone. Please help.,December 31 2016,1,0
com.google.android.apps.authenticator2,Supper,April 13 2016,5,0
com.google.android.apps.authenticator2,A great simple 2FA  however be aware that it is difficult to transfer (or duplicate) the codes as soon as they are placed in. Hopefully in the future there will be an option to link the app to your Google account or an option to export. This shouldn't be looked at as a downside but more as a security feature.,April 22 2017,4,0
com.google.android.apps.authenticator2,Fingerprint authentication please :),April 15 2017,5,0
com.google.android.apps.authenticator2,Didn't Know What It Was Doing,December 30 2016,1,0
com.google.android.apps.authenticator2,Very good Awesome,November 06 2016,5,0
com.google.android.apps.authenticator2,Great app You need this in this day and age. I just hope there would be more platforms using it. Eg. LinkedIn etc...,August 25 2016,5,0
com.google.android.apps.authenticator2,Gives wrong codes for Ubisoft and Uplay login authentication I couldn't login to my ubisoft and uplay account because it said that I needed to enter the code how to fix?,November 11 2016,1,0
com.google.android.apps.authenticator2,This should be made inbuilt app for all android phones,April 17 2016,5,0
com.google.android.apps.authenticator2,It's easy to use. And now I'm  like  safer and stuff.,March 26 2016,5,0
com.google.android.apps.authenticator2,It's not bringing on any page or thing to let me set up any code,February 07 2017,1,0
com.google.android.apps.authenticator2,Robin Williams ZTE Obsidian SmartPhone Google Authenticator,December 11 2016,5,0
com.google.android.apps.authenticator2,Like Easy tools,March 25 2016,3,0
com.google.android.apps.authenticator2,Nice! Dark theme back.,September 26 2016,5,0
com.google.android.apps.authenticator2,Bring back the dark theme The new theme is very hard on the eyes  at least make it customisable,May 11 2016,1,0
com.google.android.apps.authenticator2,Mast,April 05 2017,5,0
com.google.android.apps.authenticator2,Very easy to use. The new UI is beautiful.,September 25 2016,5,0
com.google.android.apps.authenticator2,Loved it Free,November 04 2016,5,0
com.google.android.apps.authenticator2,What's with all these one star reviews? It does exactly what it's meant to do. Bloody whingers!,March 17 2016,5,0
com.google.android.apps.authenticator2,Alright.,February 08 2016,3,0
com.google.android.apps.authenticator2,Thanks Very good,December 31 2015,5,0
com.google.android.apps.authenticator2,Great tool,November 12 2016,5,0
com.google.android.apps.authenticator2,4 Stars Secure,August 25 2016,4,0
com.google.android.apps.authenticator2,Needs a widget Other auth token apps seem to all have widgets so it isn't necessary to open the full app to get your code. Really wish this app had a widget as I find it irritating to have to open the app every time I need a token.,April 07 2016,3,0
com.google.android.apps.authenticator2,Samsung Galaxy S6 Edge+,December 27 2015,5,0
com.google.android.apps.authenticator2,Still can't rearrange This has been out for so many years yet basic functions like rearranging the account order is still not available. And to add insult to injury  this functionality is available on the iPhone version of the same app. Makes you wonder where Google's priorities are.,September 02 2016,1,0
com.google.android.apps.authenticator2,External bar code scanner Why are you guys using external barcode scanner? Why can't you keep the feature into your app itself? It's shame that Google has to depend on others now. You are making us install external apps because you are lazy to do yourself.,April 05 2016,3,0
com.google.android.apps.authenticator2,need back up feature,March 16 2017,4,0
com.google.android.apps.authenticator2,Can not generate codes Can't generated codes between phone app and computer app. Can anyone help me?,January 22 2016,1,0
com.google.android.apps.authenticator2,Issues with Barcode Scanner option When trying to capture Barcode the scanner defaults a fedex mobile scan,April 08 2016,3,0
com.google.android.apps.authenticator2,Export import function need.,December 15 2016,1,0
com.google.android.apps.authenticator2,Thanks Google for making us better.,January 31 2017,5,0
com.google.android.apps.authenticator2,I love the new dark mode feature.,September 29 2016,5,0
com.google.android.apps.authenticator2,camera doesn't scan After updating to this version(scanNer built in) barcode doesn't get scanned. (meizu m1 note),November 07 2016,1,0
com.google.android.apps.authenticator2,Google Authenticator,July 24 2016,5,0
com.google.android.apps.authenticator2,Won't let me add an account It is awful because I can't add an account,December 17 2016,1,0
com.google.android.apps.authenticator2,Great simple app to add 2-step verification for multiple applications.,February 09 2017,5,0
com.google.android.apps.authenticator2,Useless method ever for security. Your are wasting money on your stupid engineers. I had 2 step verification security method and by mistake I uninstalled app now i can not access my account even after giving profs to get access. Method to use app is very must confusing proper guide is not provided for app. I lost my account because of this hellish app.,February 24 2017,1,0
com.google.android.apps.authenticator2,Does what needed for Good  maybe if it had a widget it would get five stars for sure. (Kind of like the Steam mobile authenticator),September 03 2016,4,0
com.google.android.apps.authenticator2,most things by Google are dependable,August 22 2016,4,0
com.google.android.apps.authenticator2,It's easy  good,March 03 2017,4,0
com.google.android.apps.authenticator2,Wow really protect the accounts Goooooooooooooooooooooood,May 02 2016,5,0
com.google.android.apps.authenticator2,Yuck Stupid and a waste of time,October 23 2016,1,0
com.google.android.apps.authenticator2,What an utter pain in the ass Authenticator has locked me out of account after account because i don't have rescue codes etc. Will google help??? Fat bloody chance... utter rubbish. Avoid this like the plague,November 13 2016,1,0
com.google.android.apps.authenticator2,Tdo,July 20 2016,5,0
com.google.android.apps.authenticator2,Great until it gets out of sync... Worked great while it worked. Now it's broken I can't get into my account and there's no way to solve it,September 17 2016,2,0
com.google.android.apps.authenticator2,ติดตั้งแอปแล้วค่ะ Like =$$$$$$$$$$$$$$$$$$$,February 10 2017,5,0
com.google.android.apps.authenticator2,CANNOT SCAN BARCODES!! It keeps saying barcode scanner not available,November 02 2016,1,0
com.google.android.apps.authenticator2,Best security for all,April 22 2017,5,0
com.google.android.apps.authenticator2,i think to want.,March 01 2017,5,0
com.google.android.apps.authenticator2,Aryan Hello friend I live in Rajediha,March 01 2016,5,0
com.google.android.apps.authenticator2,Android version doesn't work Set it up fine but none of the codes it gives me is recognised by any apps or Web pages. Effectively locked me out of numerous accounts thanks Google,January 14 2016,1,0
com.google.android.apps.authenticator2,Bug fixes and several improvement.,March 30 2017,5,0
com.google.android.apps.authenticator2,Facebook,April 20 2017,5,0
com.google.android.apps.authenticator2,Does what is meant to but it would be good if it had a fingerprint lock mechanism or at least didn't show the codes in Android task preview screen (so that I can lock with a third party app). Also if I could transfer my codes to a new device by encrypted file that would be great.,March 20 2017,3,0
com.google.android.apps.authenticator2,Please add the option to change the order in which the MFA tokens are displayed - perhaps even allow the user to set a coloured background to each token for visual clues. Currently the display order is fixed in the order in which you add them. I use some MFA codes more frequently that others and would like them at the top of the list.,February 10 2016,4,0
com.google.android.apps.authenticator2,Careful with this When it updates and decides to remove your keys you will be completely locked out of every account you need this app for. Lots of fun.,September 28 2016,1,0
com.google.android.apps.authenticator2,Good but.... Now with camera permission when it used to do the same thing without,September 27 2016,4,0
com.google.android.apps.authenticator2,Google Authenticator popularized two-step authentication all over the Internet  and for that alone it deserves a lot of credit. It has numerous shortcomings  however. The user interface is poor -- account names and the timer animation are too small to see comfortably. There is no PIN  which could have been used to store the secret keys encrypted. If somebody steals your phone  they can extract all the secrets from the phone's flash memory. There is no way to back up secrets or transfer them to a second device. Even though I use Google Authenticator all the time  I do so only because there is no good equivalent and trustworthy replacement.,January 23 2017,3,0
com.google.android.apps.authenticator2,No instructions How to set it up for first time. Where do you get the bar code?,June 11 2016,1,0
com.google.android.apps.authenticator2,No migration option when moving to a new phone. Can't recommend this app any longer unless Google makes it possible to migrate between devices in a safe and easy manner.,December 19 2016,1,0
com.google.android.apps.authenticator2,This sucks This sucks,December 17 2016,1,0
com.google.android.apps.authenticator2,I hate Google so much Won't even let me log into my account or change my phone number this is why I use bing,April 18 2016,1,0
com.google.android.apps.authenticator2,Other's concerns were unfounded Two concerns from others turned out to be non-issues for me. 1. You do not need to install a 3rd-party barcode reader to make this app work because there is an option to confirm your device by just manually typing a code. 2. After installing this app  there are still other ways to get into your account if you lose your phone. Overall I'll agree with others that it's not a fancy app  but if you just want a basic number-generating app  then this should meet your needs.,August 24 2016,4,0
com.google.android.apps.authenticator2,Must have app for two time verification on your a/c Really good app for providing extra security to ur Google a/c...,June 18 2016,4,0
com.google.android.apps.authenticator2,Its a great aap to safe our account but It is more better if google multiple accounts authentication i.e. not for Google accounts but for other email account like Microsoft authenticator is giving......,February 15 2017,5,0
com.google.android.apps.authenticator2,Better,April 26 2017,5,0
com.google.android.apps.authenticator2,Nice I want this download it,May 31 2016,5,0
com.google.android.apps.authenticator2,Switched to Google Fi and can no longer use it. You would think Google would make their services compatible!,March 12 2017,1,0
com.google.android.apps.authenticator2,"Broken With integrated barcode scanner i get """"""""""""""""""""""""""""""""barcode scanner is not available now"""""""""""""""""""""""""""""""" message and can't do anything. Please fix it. Samsung Note5""""",October 12 2016,1,0
com.google.android.apps.authenticator2,Best in the business,December 28 2016,5,0
com.google.android.apps.authenticator2,Super handy and easy to use. But it should really take advantage of the fingerprint scanner  as an added layer of security.,November 06 2016,4,0
com.google.android.apps.authenticator2,Wonderful Very nice app,June 15 2016,5,0
com.google.android.apps.authenticator2,Simple...easy to use.. safe!,September 23 2016,5,0
com.google.android.apps.authenticator2,Very good tool,March 25 2017,5,0
com.google.android.apps.authenticator2,Terminater Low jama,February 22 2017,4,0
com.google.android.apps.authenticator2,Great,March 23 2017,5,0
com.google.android.apps.authenticator2,just awsome এটি সত্যিই একটি কার্যকর এ্যাপ,April 17 2017,5,0
com.google.android.apps.authenticator2,Two Factor Authentication can be a really big hassle! But for some sites  it is critical to have a trusted and reliable tool. I've been using Google Authenticator for years  and am very pleased with it. I've just recommended it to my daughter  and I'll recommend it to you. Be safe! Be smart!,June 22 2016,5,0
com.google.android.apps.authenticator2,superve,September 02 2016,5,0
com.google.android.apps.authenticator2,Great,February 18 2016,5,0
com.google.android.apps.authenticator2,It takes to long I really hate it it takes to long so bored.,November 19 2016,1,0
com.google.android.apps.authenticator2,Great app and great system. Thanks for bringing back the dark theme as an option!,September 27 2016,5,0
com.google.android.apps.authenticator2,Need bad,April 09 2016,5,0
com.google.android.apps.authenticator2,Good Best app for security,May 25 2016,5,0
com.google.android.apps.authenticator2,Please help me I can't sign in my account for authenticator,February 10 2017,5,0
com.google.android.apps.authenticator2,Great app  but... Latest update knocked out my saved accounts. Only just realized it because I have my main computer as a trusted one for Google  and the game I use it for I have set to ask me to authenticate once a month. Now I have to disable 2-step and re enable.,October 11 2016,3,0
com.google.android.apps.authenticator2,I got a new phone and installed this app but none of my accounts I set up to use this authenticator are on there. This app sucks at transferring accounts on new phones  other than that it does its job.,February 15 2016,1,0
com.google.android.apps.authenticator2,This was super easy and very understandable.. Thank you Google,April 12 2017,5,0
com.google.android.apps.authenticator2,Cool  but All TFA works for all systems  but not for Google. Wtf?,November 21 2016,4,0
com.google.android.apps.authenticator2,My ac disappeared and I'm not able to generate code again I have to reinstall the app hence my previous ac got disappeared and I have no code so I'm not able to log in to my ac and it is showing no option to get those code back. I hate this app.,November 08 2016,1,0
com.google.android.apps.authenticator2,Hate Just won't work on my phone need it for other supplies,March 23 2016,1,0
com.google.android.apps.authenticator2,As a sufferer from poor memory.this is easy to follow,March 06 2017,5,0
com.google.android.apps.authenticator2,No longer open source? I'm a little disturbed that this was open source and is now not. I refuse to use this app anymore as I can no longer trust the integrity of this app.,March 20 2016,1,0
com.google.android.apps.authenticator2,Not very well thought out. I use DeepFreeze and lost my verification codes during a reboot. Seems that there are no recovery options after that.,September 17 2016,1,0
com.google.android.apps.authenticator2,nice so great to use,May 31 2016,5,0
com.google.android.apps.authenticator2,You feel your data is secured,February 18 2017,5,0
com.google.android.apps.authenticator2,Could be better It needs to remember account associations between installs,December 24 2016,3,0
com.google.android.apps.authenticator2,Won't give code. Stupid thing won't give me code to log into uplay  also hat to remove from phones as it updated and now won't work at all. Had to turn 2 step of google acc as it wouldn't give me a code. Wants me to scan a barcode or or enter a provider key. Like WTF! Where are my verification codes gone? This used to work now nothing. And i can't log some things now cos of it.,December 26 2016,1,0
com.google.android.apps.authenticator2,I had to use this app for the company email that I use. My phone needed to be factored reset. Therefore  I needed to redownload the app. But the codes that I previously generated were not there and it was asking for a new we to scan. However the email that I was trying to log into was NIT giving me the option to scan a new one. So a had to have a backup code sent to my phone and now I only have 4 codes left. This app doesn't sync. I shouldn't have to go through this every time I get a new device when I'm using the same Google account.,March 31 2017,4,0
com.google.android.apps.authenticator2,The Best App,March 29 2017,5,0
com.google.android.apps.authenticator2,Its excellent,April 10 2017,5,0
com.google.android.apps.authenticator2,Good Helpfully my iPhone,December 08 2016,5,0
com.google.android.apps.authenticator2,No any backup? Lost all my codes,February 22 2017,1,0
com.google.android.apps.authenticator2,Nice Awesome,December 24 2016,4,0
com.google.android.apps.authenticator2,Works great,November 29 2016,5,0
com.google.android.apps.authenticator2,need some improvements....,April 09 2016,3,0
com.google.android.apps.authenticator2,Easy to use  helps make my Google and Dropbox accounts more secure,February 16 2016,5,0
com.google.android.apps.authenticator2,Great Great,July 01 2016,5,0
com.google.android.apps.authenticator2,Gud app to protect privacy.,April 30 2016,4,0
com.google.android.apps.authenticator2,The before looking and interface was much more nice than the latest update! Reverse back to the similar looking...,September 27 2016,3,0
com.google.android.apps.authenticator2,Great A lot more piece of mind considering your ability to authenticate your transactions/daily use as well.,October 03 2016,5,0
com.google.android.apps.authenticator2,q서울에서 어떤 시간,August 12 2016,4,0
com.google.android.apps.authenticator2,Cool,September 12 2016,4,0
com.google.android.apps.authenticator2,Don't work with Google! Nice new update that locked you out of everything.,November 21 2016,1,0
com.google.android.apps.authenticator2,Google Authenticator Faw AquinoAquino,October 11 2016,5,0
com.google.android.apps.authenticator2,Grateful for this type of security,February 19 2016,5,0
com.google.android.apps.authenticator2,Finally an integrated barcode scanner is a welcome change,September 26 2016,4,0
com.google.android.apps.authenticator2,How to recover if I delete app and reinstall,February 10 2017,4,0
com.google.android.apps.authenticator2,Good,December 02 2016,5,0
com.google.android.apps.authenticator2,Wrong code generated The six digit code generated by this app for account sign-in never matches at all.,April 27 2016,1,0
com.google.android.apps.authenticator2,Don't activate 2 step verification.. Google is worst at sending codes fast,July 22 2016,1,0
com.google.android.apps.authenticator2,Hated it,February 16 2017,1,0
com.google.android.apps.authenticator2,Not working on scanning bar code A little surprised this app is buggy. When I select option scan a barcode  then it ask me to restart my phone. After restarted still the same. Please fix it.,June 29 2016,2,0
com.google.android.apps.authenticator2,All the best more learning and trying to future thanks.,March 08 2017,5,0
com.google.android.apps.authenticator2,KB sathish Kbs,October 15 2016,1,0
com.google.android.apps.authenticator2,Everyone should use this,November 25 2016,5,0
com.google.android.apps.authenticator2,REZA f So good,October 11 2016,5,0
com.google.android.apps.authenticator2,I prefer the old interface Love the app  though.,September 27 2016,4,0
com.google.android.apps.authenticator2,2F Does the job nicely.,June 26 2016,5,0
com.google.android.apps.authenticator2,Great Wear integration is awesome!,December 12 2016,5,0
com.google.android.apps.authenticator2,No device Sync or backup like Authy.,November 26 2016,1,0
com.google.android.apps.authenticator2,Es una muy buena aplicacion  PEROOO... PEROO... cuando le doy a escanear codigo... para agregar una cuenta... me dice que si con que aplicacion quiero abrir eso... y no me deja escanear el codigo...,July 01 2016,3,0
com.google.android.apps.authenticator2,Dark theme and reordering! I can't believe it took this long  but the dark theme is back and I can finally rearrange the tokens so the ones I use most often are on the top!,September 27 2016,5,0
com.google.android.apps.authenticator2,🖒 Security is gooood,September 26 2016,5,0
com.google.android.apps.authenticator2,Ok for day to day... but remember to DISABLE IT BEFORE YOU MOVE DEVICE. I Lost all my android settings after the last android update as it reset my device. No way of getting the codes to log in. Can only verify by text when skipping the initial login  but then settings don't sync ie ringtones  alarms  backgrounds all gone. Also all third party authenticator accounts need to be recreated when you move device.,April 17 2017,3,0
com.google.android.apps.authenticator2,Great APP Thanks to this app,October 19 2016,5,0
com.google.android.apps.authenticator2,great much better to lessen time,March 10 2016,5,0
com.google.android.apps.authenticator2,Works well Great security,March 04 2016,5,0
com.google.android.apps.authenticator2,Didn't work for me... Promise,February 15 2017,2,0
com.google.android.apps.authenticator2,Sucks i have no idea how to use this the help section is useless,February 21 2017,1,0
com.google.android.apps.authenticator2,"""""This country is not allowed error"""""""""""""""""""""""""""""""" when setting up the backup email.""""",June 14 2016,5,0
